id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images
mcq-s4-014,mcq,総論IV 検査,検査,問14 肺がん検診（2025年時点）について正しいものはどれか。,"{""a"": ""喀痰細胞診併用法が重喫煙者に強く推奨される"", ""b"": ""低線量CTの対象は40歳以上である"", ""c"": ""低線量CTのCTDIvolは2.5mGy以下が目安"", ""d"": ""要精検率の目標は初回20%である"", ""e"": ""非喫煙者にも低線量CTが対策型検診として推奨される""}",c,低線量CTは標準体型でCTDIvol 2.5mGy以下。対象は50〜74歳・喫煙指数600以上。喀痰細胞診は2025年に推奨外。要精検率目標は初回8%。非/軽喫煙者への対策型CT検診は推奨されない。,"[""総論IV"", ""検査"", ""5択""]",,[]
qa-s5-001,qa,総論V 治療,治療,吸入粒子で口腔・咽頭沈着が最小となり末梢気道に沈着しやすいMMADは？,{},1〜3μm,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-002,qa,総論V 治療,治療,1μm未満の吸入粒子が主に沈着する部位は？,{},肺胞領域,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-003,qa,総論V 治療,治療,ICS含有製剤の吸入後に局所副作用予防のため必須の指導は？,{},うがい,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-004,qa,総論V 治療,治療,β2刺激薬の作用機序（細胞内シグナル）は？,{},cAMP増加→PKA活性化→平滑筋弛緩,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-005,qa,総論V 治療,治療,LAMAの代表的禁忌2つは？,{},閉塞隅角緑内障・前立腺肥大症（排尿障害）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-006,qa,総論V 治療,治療,喘息でLABAを使う際の鉄則は？,{},単独使用しない（ICSと併用/配合剤）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-007,qa,総論V 治療,治療,theophyllineの安全血中濃度域は？,{},10〜20μg/mL,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-008,qa,総論V 治療,治療,budesonide/formoterolを定期＋発作時追加吸入する療法は？,{},SMART療法,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-009,qa,総論V 治療,治療,COPDでのICS/LABAで増加が報告される合併症は？,{},肺炎,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-010,qa,総論V 治療,治療,難治性慢性咳嗽に用いる選択的P2X3受容体拮抗薬は？,{},gefapixant（リフヌア®）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-011,qa,総論V 治療,治療,gefapixantの高頻度（6割以上）副作用は？,{},味覚関連障害（可逆性）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-012,qa,総論V 治療,治療,湿性咳嗽の対症療法の基本となる薬は？,{},喀痰調整薬,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-013,qa,総論V 治療,治療,抗菌薬PK-PDで時間依存性の代表系統は？,{},β-ラクタム系,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-014,qa,総論V 治療,治療,濃度依存性の代表系統は？,{},キノロン・アミノグリコシド系,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-015,qa,総論V 治療,治療,ペニシリン系の最も重要な副作用は？,{},アレルギー（アナフィラキシーショック）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-016,qa,総論V 治療,治療,ESBL産生菌に対する第一選択薬は？,{},カルバペネム系,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-017,qa,総論V 治療,治療,カルバペネムと併用禁忌の抗てんかん薬は？,{},sodium valproate,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-018,qa,総論V 治療,治療,カルバペネムの最も注意すべき副作用は？,{},中枢神経系（痙攣）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-019,qa,総論V 治療,治療,DAPが肺炎に使用できない理由は？,{},肺サーファクタントで不活化されるため,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-020,qa,総論V 治療,治療,VCMの急速投与で生じる副作用は？,{},red man症候群,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-021,qa,総論V 治療,治療,VRCZでTDMが望ましい理由は？,{},治療血中濃度の個人差が大きい,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-022,qa,総論V 治療,治療,結核初期2か月の標準4剤は？,{},INH＋RFP＋PZA＋（SM or EB）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-023,qa,総論V 治療,治療,EBの代表的副作用は？,{},視力障害,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-024,qa,総論V 治療,治療,抗インフルエンザ薬の投与開始期限は？,{},発症から48時間以内,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-025,qa,総論V 治療,治療,ニューモシスチス肺炎の第一選択薬は？,{},ST合剤,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-026,qa,総論V 治療,治療,誤嚥性肺炎で嫌気性菌をカバーする代表薬2つは？,{},CLDM・MNZ,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-027,qa,総論V 治療,治療,GCの抗炎症作用の主な分子機序2つは？,{},NF-κB抑制・AP-1抑制,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-028,qa,総論V 治療,治療,aspirin喘息でも安全で喫煙喘息にも有用な抗アレルギー薬は？,{},LTRA,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-029,qa,総論V 治療,治療,重症喘息の生物学的製剤で抗TSLP抗体は？,{},tezepelumab,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-030,qa,総論V 治療,治療,生物学的製剤の効果予測となる2型炎症マーカー3つは？,{},末梢血好酸球数・FeNO・血清ペリオスチン,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-031,qa,総論V 治療,治療,痰の少ない乾性咳嗽に用いる漢方薬は？,{},麦門冬湯,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-032,qa,総論V 治療,治療,抗悪性腫瘍薬の全身状態評価指標は？,{},ECOG Performance Status,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-033,qa,総論V 治療,治療,EGFR遺伝子変異が多い患者背景は？,{},非喫煙・女性・東アジア人の腺癌,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-034,qa,総論V 治療,治療,EGFR-TKI耐性T790Mも克服する第3世代TKIは？,{},osimertinib,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-035,qa,総論V 治療,治療,bevacizumabが禁忌となる病態は？,{},扁平上皮癌・喀血既往（致死的喀血）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-036,qa,総論V 治療,治療,FNの定義（好中球数と発熱）は？,{},"好中球<500（or<1,000で48h以内<500予測）＋腋窩37.5℃以上",,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-037,qa,総論V 治療,治療,CPT-11が禁忌となる病態は？,{},間質性肺炎・肺線維症,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-038,qa,総論V 治療,治療,HEC（高度催吐）の制吐4剤は？,{},5-HT3拮抗＋dexamethasone＋NK1拮抗＋olanzapine,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-039,qa,総論V 治療,治療,体性痛と内臓痛の局在の違いは？,{},体性痛＝明瞭、内臓痛＝不明瞭,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-040,qa,総論V 治療,治療,WHO鎮痛薬使用の4原則は？,{},経口的に・時刻を決めて・個別量で・細かい配慮を,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-041,qa,総論V 治療,治療,オピオイドで耐性が生じにくく予防投与から継続する副作用は？,{},便秘,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-042,qa,総論V 治療,治療,有痛性骨転移の単回照射線量は？,{},8Gy（分割と除痛率同等だが再照射率高い）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-043,qa,総論V 治療,治療,副作用被害救済制度を運用する機関は？,{},PMDA,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-044,qa,総論V 治療,治療,3 L/min以下の鼻カニュラで加湿は必要か？,{},不要,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-045,qa,総論V 治療,治療,LTOTの安静時PaO2基準は？,{},55 Torr以下,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-046,qa,総論V 治療,治療,CO2ナルコーシスを考慮したII型呼吸不全のSpO2目標は？,{},88〜92%,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-047,qa,総論V 治療,治療,BLSの胸骨圧迫の深さと速さは？,{},5〜6 cm・100〜120回/min,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-048,qa,総論V 治療,治療,成人BLSの胸骨圧迫：人工呼吸比は？,{},30:2,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-049,qa,総論V 治療,治療,ALSで投与する血管収縮薬と間隔は？,{},adrenaline 1 mg を3〜5分ごと,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-050,qa,総論V 治療,治療,難治性VF/VTに用いる抗不整脈薬は？,{},amiodarone 300 mg,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-051,qa,総論V 治療,治療,挿管困難評価法（5項目）の名称は？,{},LEMON法,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-052,qa,総論V 治療,治療,気管切開後気管狭窄予防のカフ圧目標は？,{},25 mmHg以下,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-053,qa,総論V 治療,治療,ARDSのプラトー圧と1回換気量の目標は？,{},30 cmH2O以下・6〜8 mL/kg（理想体重）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-054,qa,総論V 治療,治療,人工呼吸器離脱で1日1回行う試験は？,{},SBT,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-055,qa,総論V 治療,治療,NPPVの有効性が高い代表的2病態は？,{},高CO2血症COPD増悪・心原性肺水腫,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-056,qa,総論V 治療,治療,CVPの正常値は？,{},4〜8 mmHg（5〜10 cmH2O）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-057,qa,総論V 治療,治療,自発呼吸下でも信頼性が高い輸液反応性の動的指標は？,{},PLR（受動下肢挙上）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-058,qa,総論V 治療,治療,呼吸器疾患の低Na血症で最初に考える病態は？,{},SIADH,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-059,qa,総論V 治療,治療,低Na血症の過度急速補正で起こる病態は？,{},橋中心髄鞘崩壊症,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-060,qa,総論V 治療,治療,高カロリー輸液で致死的となる低リン血症の病態は？,{},refeeding syndrome,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-061,qa,総論V 治療,治療,血胸・膿胸で推奨される胸腔ドレーン径は？,{},24 Fr以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-062,qa,総論V 治療,治療,気胸の胸腔ドレーン挿入部位は？,{},第2肋間鎖骨中線,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-063,qa,総論V 治療,治療,大量喀血の定義は？,{},24時間で200 mL以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-064,qa,総論V 治療,治療,喀血時に保護のため下にする体位は？,{},出血側を下にした側臥位,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-065,qa,総論V 治療,治療,気道異物が最も多い年齢層は？,{},4歳以下の小児,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-066,qa,総論V 治療,治療,可動性狭窄（TBM）で呼吸困難が出る狭窄度は？,{},50%以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-067,qa,総論V 治療,治療,良性狭窄でFDA警告がある気道ステントは？,{},自己拡張型金属ステント（SEMS）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-068,qa,総論V 治療,治療,BLVR（気管支バルブ）で20〜30%に生じる合併症は？,{},気胸,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-069,qa,総論V 治療,治療,局所進行NSCLCの化学放射線療法後の維持療法薬は？,{},durvalumab,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-070,qa,総論V 治療,治療,放射線肺臓炎リスクで重要な線量指標は？,{},V20,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-071,qa,総論V 治療,治療,ED-SCLCでPCIを行うか？,{},行わない,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-072,qa,総論V 治療,治療,喀血の責任血管で最多の系統は？,{},気管支動脈（体循環系95%）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-073,qa,総論V 治療,治療,BAEの重大合併症（脊髄）は？,{},前脊髄動脈誤塞栓による対麻痺,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-074,qa,総論V 治療,治療,アレルゲン免疫療法の主な作用機序2つは？,{},制御性T細胞誘導・特異的IgG4産生,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-075,qa,総論V 治療,治療,身体活動性低下はCOPDで何の予後因子か？,{},死亡リスクを増大させる強い予後因子,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-076,qa,総論V 治療,治療,体位ドレナージの禁忌2つは？,{},呼吸・循環動態不安定／頭蓋内圧亢進・頭頸部損傷,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-077,qa,総論V 治療,治療,両肺移植が原則の疾患は？,{},感染性肺疾患・特発性肺動脈性肺高血圧症・小児,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-078,qa,総論V 治療,治療,CLADの2大subtypeは？,{},BOS（閉塞性）・RAS（拘束性）,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-079,qa,総論V 治療,治療,ニコチン依存症診断のスクリーニングテストと基準は？,{},TDS 5点以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-080,qa,総論V 治療,治療,禁煙保険適用のブリンクマン指数基準（35歳以上）は？,{},200以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-081,qa,総論V 治療,治療,せん妄は終末期がん患者の何%に生じるか？,{},80%以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-082,qa,総論V 治療,治療,PPIが何点以上で予後21日以下の可能性が高いか？,{},6.5点以上,,"[""総論V"", ""治療"", ""一問一答""]",,[]
qa-s5-083,qa,総論V 治療,治療,非がん性呼吸器疾患でCOPD増悪・死亡率上昇と関連する薬剤は？,{},ベンゾジアゼピン系,,"[""総論V"", ""治療"", ""一問一答""]",,[]
mcq-s5-001,mcq,総論V 治療,治療,問1 吸入療法について誤っているものはどれか。,"{""a"": ""吸入粒子の挙動はMMADで規定される"", ""b"": ""MMAD 1〜3μmで末梢気道に沈着しやすい"", ""c"": ""3 L/min以下の鼻カニュラ酸素吸入では加湿が必要である"", ""d"": ""pMDIはスペーサーで噴霧タイミングのずれを軽減できる"", ""e"": ""ICS含有製剤では吸入後のうがいが重要である""}",c,3 L/min以下の鼻カニュラ酸素吸入では加湿は不要。他は正しい。,"[""総論V"", ""治療"", ""5択""]",,[]
mcq-s5-002,mcq,総論V 治療,治療,問2 気管支拡張薬で正しいものはどれか。,"{""a"": ""抗コリン薬はβ2受容体を刺激する"", ""b"": ""喘息ではLABAを単剤で長期管理に用いる"", ""c"": ""theophyllineの安全血中濃度は10〜20μg/mL"", ""d"": ""LAMAは閉塞隅角緑内障に積極的に用いる"", ""e"": ""SABAの頓用回数が減ることは治療不足を示唆する""}",c,抗コリン薬はM3拮抗、喘息でLABA単剤は不可、LAMAは閉塞隅角緑内障禁忌、SABA頓用『増加』が治療不足。安全域10〜20μg/mLが正しい。,"[""総論V"", ""治療"", ""5択""]",,[]
mcq-s5-003,mcq,総論V 治療,治療,問3 抗菌薬の副作用の組み合わせで誤っているものはどれか。,"{""a"": ""アミノグリコシド系 ― 腎毒性・聴器毒性"", ""b"": ""VCM ― red man症候群"", ""c"": ""カルバペネム系 ― 痙攣"", ""d"": ""DAP ― 肺炎に有効"", ""e"": ""EB ― 視力障害""}",d,DAPは肺サーファクタントで不活化され肺炎には使用できない。,"[""総論V"", ""治療"", ""5択""]",,[]
mcq-s5-004,mcq,総論V 治療,治療,問4 ESBL産生菌について正しいものはどれか。,"{""a"": ""第4世代セファロスポリンが第一選択である"", ""b"": ""カルバペネム系が第一選択となる"", ""c"": ""AmpC型と同一の酵素である"", ""d"": ""すべてのβ-ラクタム系に感受性を示す"", ""e"": ""アミノグリコシドには必ず耐性である""}",b,ESBLはペニシリン〜第1〜4世代セファロスポリンに広く耐性で、カルバペネムが第一選択。,"[""総論V"", ""治療"", ""5択""]",,[]
